Date,Bumble bee species,x,y
7/13/2021,B. flavifrons (yellow-fronted bumble bee),-112.84,37.66273
7/13/2021,B. flavifrons (yellow-fronted bumble bee),-112.84,37.66274
7/13/2021,B. flavifrons (yellow-fronted bumble bee),-112.84,37.66274
7/13/2021,B. flavifrons (yellow-fronted bumble bee),-112.84,37.66274
7/13/2021,B. flavifrons (yellow-fronted bumble bee),-112.84,37.66274
7/13/2021,B. flavifrons (yellow-fronted bumble bee),-112.84,37.66274
7/13/2021,B. flavifrons (yellow-fronted bumble bee),-112.84,37.66275
7/13/2021,B. flavifrons (yellow-fronted bumble bee),-112.84,37.66275
7/13/2021,B. huntii (Hunt's bumble bee),-111.943,40.55664
7/13/2021,B. huntii (Hunt's bumble bee),-111.823,40.56857
7/13/2021,B. nevadensis (Nevada bumble bee),-112.84,37.66271
7/13/2021,B. nevadensis (Nevada bumble bee),-112.84,37.66273
7/13/2021,B. nevadensis (Nevada bumble bee),-112.84,37.66274
7/13/2021,B. nevadensis (Nevada bumble bee),-112.84,37.66274
7/13/2021,B. nevadensis (Nevada bumble bee),-112.84,37.66275
7/13/2021,B. nevadensis (Nevada bumble bee),-112.84,37.66275
7/14/2021,B. bifarius (two-form bumble bee),-112.84,37.66274
7/14/2021,B. bifarius (two-form bumble bee),-112.84,37.66275
7/14/2021,B. bifarius (two-form bumble bee),-112.84,37.66275
7/14/2021,B. bifarius (two-form bumble bee),-111.713,40.62706
7/14/2021,B. centralis (central bumble bee),-112.84,37.66274
7/14/2021,B. centralis (central bumble bee),-112.84,37.66274
7/14/2021,B. centralis (central bumble bee),-112.84,37.66275
7/14/2021,B. centralis (central bumble bee),-112.84,37.66278
7/14/2021,B. flavifrons (yellow-fronted bumble bee),-112.84,37.66252
7/14/2021,B. flavifrons (yellow-fronted bumble bee),-112.84,37.66271
7/14/2021,B. flavifrons (yellow-fronted bumble bee),-112.84,37.66273
7/14/2021,B. flavifrons (yellow-fronted bumble bee),-112.84,37.66274
7/14/2021,B. flavifrons (yellow-fronted bumble bee),-112.84,37.66274
7/14/2021,B. flavifrons (yellow-fronted bumble bee),-112.84,37.66274
7/14/2021,B. flavifrons (yellow-fronted bumble bee),-112.84,37.66276
7/14/2021,B. flavifrons (yellow-fronted bumble bee),-112.84,37.66277
7/14/2021,B. huntii (Hunt's bumble bee),-112.84,37.66275
7/14/2021,B. huntii (Hunt's bumble bee),-112.84,37.66275
7/14/2021,B. huntii (Hunt's bumble bee),-112.84,37.66276
7/14/2021,B. nevadensis (Nevada bumble bee),-112.84,37.66272
7/14/2021,B. nevadensis (Nevada bumble bee),-112.84,37.66274
7/14/2021,B. nevadensis (Nevada bumble bee),-112.84,37.66274
7/14/2021,B. nevadensis (Nevada bumble bee),-112.84,37.66275
7/14/2021,B. occidentalis (western bumble bee),-111.713,40.62707
7/14/2021,B. rufocinctus (red-belted bumble bee),-112.84,37.66274
7/14/2021,B. rufocinctus (red-belted bumble bee),-112.84,37.66278
7/14/2021,B. sonorus (Sonoran bumble bee),-111.834,40.71183
7/15/2021,B. centralis (central bumble bee),-113.739,41.65113
7/15/2021,B. fervidus (golden northern bumble bee),-113.739,41.65113
7/15/2021,B. fervidus (golden northern bumble bee),-113.739,41.65113
7/15/2021,B. fervidus (golden northern bumble bee),-113.739,41.65113
7/15/2021,B. fervidus (golden northern bumble bee),-113.739,41.65113
7/15/2021,B. huntii (Hunt's bumble bee),-113.739,41.65113
7/15/2021,B. nevadensis (Nevada bumble bee),144.9655,-37.8306
7/15/2021,B. nevadensis (Nevada bumble bee),-112.537,38.21464
7/15/2021,B. nevadensis (Nevada bumble bee),-112.537,38.21464
7/15/2021,B. nevadensis (Nevada bumble bee),-112.536,38.21477
7/15/2021,B. nevadensis (Nevada bumble bee),-112.536,38.21483
7/16/2021,B. fervidus (golden northern bumble bee),-113.739,41.65113
7/16/2021,B. appositus (white-shouldered bumble bee),-111.647,40.59355
7/16/2021,B. bifarius (two-form bumble bee),-109.711,40.686
7/16/2021,B. centralis (central bumble bee),-109.711,40.686
7/16/2021,B. griseocollis (brown-belted bumble bee),-111.648,40.59445
7/16/2021,B. huntii (Hunt's bumble bee),-111.823,40.56866
7/16/2021,B. huntii (Hunt's bumble bee),-109.711,40.686
7/16/2021,B. huntii (Hunt's bumble bee),-111.86,40.72189
7/16/2021,B. mixtus (mixed bumble bee),-109.711,40.686
7/16/2021,B. sylvicola (forest bumble bee),-109.711,40.686
7/16/2021,B. sylvicola (forest bumble bee),-111.86,40.72197
7/17/2021,B. appositus (white-shouldered bumble bee),-111.762,40.69156
7/17/2021,B. centralis (central bumble bee),-111.651,40.6674
7/18/2021,B. huntii (Hunt's bumble bee),-111.625,40.15584
7/18/2021,B. huntii (Hunt's bumble bee),-111.699,40.31989
7/18/2021,B. huntii (Hunt's bumble bee),-111.943,40.55673
7/18/2021,B. huntii (Hunt's bumble bee),-111.609,40.59517
7/18/2021,B. morrisoni (Morrison's bumble bee),-111.625,40.15582
7/19/2021,B. griseocollis (brown-belted bumble bee),-111.827,40.75685
7/19/2021,B. griseocollis (brown-belted bumble bee),-111.827,40.75686
7/19/2021,B. huntii (Hunt's bumble bee),-111.699,40.32013
7/19/2021,B. huntii (Hunt's bumble bee),-111.943,40.55664
7/20/2021,B. mixtus (mixed bumble bee),-109.719,40.76247
7/20/2021,B. rufocinctus (red-belted bumble bee),-109.719,40.76237
7/20/2021,B. rufocinctus (red-belted bumble bee),-109.719,40.76238
7/20/2021,B. rufocinctus (red-belted bumble bee),-109.719,40.76239
7/20/2021,B. rufocinctus (red-belted bumble bee),-109.719,40.7624
7/20/2021,B. rufocinctus (red-belted bumble bee),-109.719,40.7624
7/20/2021,B. rufocinctus (red-belted bumble bee),-109.719,40.7624
7/20/2021,B. rufocinctus (red-belted bumble bee),-109.719,40.76241
7/20/2021,B. rufocinctus (red-belted bumble bee),-109.719,40.76242
7/20/2021,B. rufocinctus (red-belted bumble bee),-109.719,40.76244
7/20/2021,B. bifarius (two-form bumble bee),-112.864,37.59046
7/20/2021,B. bifarius (two-form bumble bee),-112.863,37.59049
7/20/2021,B. griseocollis (brown-belted bumble bee),-111.913,41.09732
7/20/2021,B. huntii (Hunt's bumble bee),-112.864,37.59038
7/20/2021,B. huntii (Hunt's bumble bee),-111.699,40.32017
7/20/2021,B. nevadensis (Nevada bumble bee),-111.53,40.72634
7/21/2021,B. appositus (white-shouldered bumble bee),-113.901,39.87843
7/21/2021,B. appositus (white-shouldered bumble bee),-113.901,39.87847
7/21/2021,B. appositus (white-shouldered bumble bee),-113.903,39.87916
7/21/2021,B. appositus (white-shouldered bumble bee),-113.904,39.8799
7/21/2021,B. appositus (white-shouldered bumble bee),-111.62,40.58309
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59051
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59051
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59051
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59051
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59052
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59052
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59052
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59052
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59052
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59052
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59052
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59052
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59052
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59052
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59052
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59052
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59052
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59052
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59052
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59052
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59052
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59052
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59052
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59052
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59053
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59053
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59053
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59053
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59053
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59053
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59053
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59053
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59053
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59053
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59053
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59053
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59053
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59053
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59053
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59053
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59053
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59053
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59053
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59053
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59053
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59053
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59053
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59053
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59053
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59053
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59053
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59053
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59053
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59053
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59053
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59054
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59054
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59054
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59054
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59054
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59054
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59054
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59054
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59054
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59054
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59054
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59054
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59054
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59054
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59054
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59055
7/21/2021,B. bifarius (two-form bumble bee),-112.863,37.59057
7/21/2021,B. fervidus (golden northern bumble bee),-113.903,39.87968
7/21/2021,B. fervidus (golden northern bumble bee),-113.904,39.87983
7/21/2021,B. fervidus (golden northern bumble bee),-111.857,40.69609
7/21/2021,B. flavifrons (yellow-fronted bumble bee),-112.863,37.5905
7/21/2021,B. flavifrons (yellow-fronted bumble bee),-112.863,37.59052
7/21/2021,B. flavifrons (yellow-fronted bumble bee),-112.863,37.59052
7/21/2021,B. flavifrons (yellow-fronted bumble bee),-112.863,37.59052
7/21/2021,B. flavifrons (yellow-fronted bumble bee),-112.863,37.59052
7/21/2021,B. flavifrons (yellow-fronted bumble bee),-112.863,37.59052
7/21/2021,B. flavifrons (yellow-fronted bumble bee),-112.863,37.59053
7/21/2021,B. flavifrons (yellow-fronted bumble bee),-112.863,37.59053
7/21/2021,B. flavifrons (yellow-fronted bumble bee),-112.863,37.59053
7/21/2021,B. flavifrons (yellow-fronted bumble bee),-112.863,37.59053
7/21/2021,B. flavifrons (yellow-fronted bumble bee),-112.863,37.59053
7/21/2021,B. flavifrons (yellow-fronted bumble bee),-112.863,37.59053
7/21/2021,B. flavifrons (yellow-fronted bumble bee),-112.863,37.59053
7/21/2021,B. flavifrons (yellow-fronted bumble bee),-112.863,37.59053
7/21/2021,B. flavifrons (yellow-fronted bumble bee),-112.863,37.59053
7/21/2021,B. flavifrons (yellow-fronted bumble bee),-112.863,37.59053
7/21/2021,B. flavifrons (yellow-fronted bumble bee),-112.863,37.59054
7/21/2021,B. flavifrons (yellow-fronted bumble bee),-112.863,37.59054
7/21/2021,B. flavifrons (yellow-fronted bumble bee),-112.863,37.59054
7/21/2021,B. huntii (Hunt's bumble bee),-112.863,37.59051
7/21/2021,B. huntii (Hunt's bumble bee),-112.863,37.59051
7/21/2021,B. huntii (Hunt's bumble bee),-112.863,37.59052
7/21/2021,B. huntii (Hunt's bumble bee),-112.863,37.59052
7/21/2021,B. huntii (Hunt's bumble bee),-112.863,37.59052
7/21/2021,B. huntii (Hunt's bumble bee),-112.863,37.59052
7/21/2021,B. huntii (Hunt's bumble bee),-112.863,37.59052
7/21/2021,B. huntii (Hunt's bumble bee),-112.863,37.59052
7/21/2021,B. huntii (Hunt's bumble bee),-112.863,37.59052
7/21/2021,B. huntii (Hunt's bumble bee),-112.863,37.59053
7/21/2021,B. huntii (Hunt's bumble bee),-112.863,37.59053
7/21/2021,B. huntii (Hunt's bumble bee),-112.863,37.59053
7/21/2021,B. huntii (Hunt's bumble bee),-112.863,37.59053
7/21/2021,B. huntii (Hunt's bumble bee),-112.863,37.59053
7/21/2021,B. huntii (Hunt's bumble bee),-112.863,37.59053
7/21/2021,B. huntii (Hunt's bumble bee),-112.863,37.59054
7/21/2021,B. huntii (Hunt's bumble bee),-112.863,37.59054
7/21/2021,B. huntii (Hunt's bumble bee),-112.863,37.59054
7/21/2021,B. huntii (Hunt's bumble bee),-113.903,39.87964
7/21/2021,B. huntii (Hunt's bumble bee),-111.699,40.3201
7/21/2021,B. huntii (Hunt's bumble bee),-111.943,40.55683
7/21/2021,B. huntii (Hunt's bumble bee),-111.834,40.71486
7/21/2021,B. insularis (indiscriminate cuckoo bumble bee),-112.863,37.59053
7/21/2021,B. insularis (indiscriminate cuckoo bumble bee),-112.863,37.59054
7/21/2021,B. melanopygus (black tail bumble bee),-112.863,37.5905
7/21/2021,B. melanopygus (black tail bumble bee),-112.863,37.59052
7/21/2021,B. melanopygus (black tail bumble bee),-112.863,37.59053
7/21/2021,B. melanopygus (black tail bumble bee),-112.863,37.59053
7/21/2021,B. melanopygus (black tail bumble bee),-112.863,37.59054
7/21/2021,B. mixtus (mixed bumble bee),-112.863,37.59052
7/21/2021,B. mixtus (mixed bumble bee),-112.863,37.59053
7/21/2021,B. nevadensis (Nevada bumble bee),-112.863,37.59054
7/21/2021,B. rufocinctus (red-belted bumble bee),-112.863,37.59051
7/21/2021,B. rufocinctus (red-belted bumble bee),-112.863,37.59052
7/21/2021,B. rufocinctus (red-belted bumble bee),-112.863,37.59052
7/21/2021,B. rufocinctus (red-belted bumble bee),-112.863,37.59053
7/21/2021,B. rufocinctus (red-belted bumble bee),-112.863,37.59054
7/22/2021,B. occidentalis (western bumble bee),-109.637,40.54278
7/22/2021,B. appositus (white-shouldered bumble bee),-113.897,39.87543
7/22/2021,B. appositus (white-shouldered bumble bee),-113.896,39.87547
7/22/2021,B. appositus (white-shouldered bumble bee),-113.894,39.8755
7/22/2021,B. centralis (central bumble bee),-113.894,39.87533
7/22/2021,B. centralis (central bumble bee),-113.897,39.87547
7/22/2021,B. fervidus (golden northern bumble bee),-112.665,38.4646
7/22/2021,B. fervidus (golden northern bumble bee),-112.681,38.46467
7/22/2021,B. fervidus (golden northern bumble bee),-112.662,38.46693
7/22/2021,B. fervidus (golden northern bumble bee),-113.894,39.87553
7/22/2021,B. griseocollis (brown-belted bumble bee),-113.897,39.87556
7/22/2021,B. huntii (Hunt's bumble bee),-112.682,38.46405
7/22/2021,B. huntii (Hunt's bumble bee),-112.682,38.46405
7/22/2021,B. huntii (Hunt's bumble bee),-112.665,38.4646
7/22/2021,B. huntii (Hunt's bumble bee),-112.665,38.4646
7/22/2021,B. huntii (Hunt's bumble bee),-112.665,38.46462
7/22/2021,B. huntii (Hunt's bumble bee),-112.661,38.46692
7/22/2021,B. huntii (Hunt's bumble bee),-112.661,38.46694
7/22/2021,B. huntii (Hunt's bumble bee),-112.662,38.46699
7/22/2021,B. huntii (Hunt's bumble bee),-112.662,38.46699
7/22/2021,B. huntii (Hunt's bumble bee),-111.819,40.70955
7/22/2021,B. morrisoni (Morrison's bumble bee),-112.661,38.46695
7/22/2021,B. nevadensis (Nevada bumble bee),-112.682,38.46405
7/22/2021,B. nevadensis (Nevada bumble bee),-112.682,38.46405
7/22/2021,B. nevadensis (Nevada bumble bee),-112.682,38.46406
7/22/2021,B. nevadensis (Nevada bumble bee),-112.682,38.46407
7/22/2021,B. nevadensis (Nevada bumble bee),-112.665,38.46461
7/22/2021,B. nevadensis (Nevada bumble bee),-112.665,38.46464
7/22/2021,B. nevadensis (Nevada bumble bee),-112.662,38.46703
7/23/2021,B. mixtus (mixed bumble bee),-109.765,40.77457
7/23/2021,B. mixtus (mixed bumble bee),-109.765,40.77458
7/23/2021,B. mixtus (mixed bumble bee),-109.765,40.7746
7/23/2021,B. mixtus (mixed bumble bee),-109.765,40.77466
7/23/2021,B. mixtus (mixed bumble bee),-109.765,40.77469
7/23/2021,B. rufocinctus (red-belted bumble bee),-109.765,40.77458
7/23/2021,B. sylvicola (forest bumble bee),-109.765,40.77458
7/23/2021,B. sylvicola (forest bumble bee),-109.765,40.7746
7/23/2021,B. bifarius (two-form bumble bee),-111.631,40.66335
7/23/2021,B. fervidus (golden northern bumble bee),-111.996,40.6656
7/23/2021,B. fervidus (golden northern bumble bee),-111.996,40.66562
7/24/2021,B. appositus (white-shouldered bumble bee),-111.662,40.66458
7/24/2021,B. huntii (Hunt's bumble bee),-112.383,37.757
7/24/2021,B. huntii (Hunt's bumble bee),-112.383,37.757
7/24/2021,B. huntii (Hunt's bumble bee),-112.383,37.757
7/24/2021,B. huntii (Hunt's bumble bee),-112.383,37.757
7/24/2021,B. huntii (Hunt's bumble bee),-112.383,37.757
7/24/2021,B. huntii (Hunt's bumble bee),-112.383,37.757
7/24/2021,B. huntii (Hunt's bumble bee),-112.383,37.757
7/24/2021,B. insularis (indiscriminate cuckoo bumble bee),-111.662,40.66186
7/24/2021,B. nevadensis (Nevada bumble bee),-112.383,37.757
7/24/2021,B. nevadensis (Nevada bumble bee),-112.383,37.757
7/24/2021,B. nevadensis (Nevada bumble bee),-112.383,37.757
7/25/2021,B. appositus (white-shouldered bumble bee),-111.632,40.68674
7/25/2021,B. flavifrons (yellow-fronted bumble bee),-111.804,40.62286
7/25/2021,B. flavifrons (yellow-fronted bumble bee),-111.64,40.68523
7/25/2021,B. flavifrons (yellow-fronted bumble bee),-111.632,40.68674
7/25/2021,B. huntii (Hunt's bumble bee),-111.62,40.68403
7/25/2021,B. occidentalis (western bumble bee),-111.649,40.68484
7/26/2021,B. griseocollis (brown-belted bumble bee),-111.827,40.75734
7/26/2021,B. griseocollis (brown-belted bumble bee),-111.827,40.75735
7/26/2021,B. griseocollis (brown-belted bumble bee),-111.827,40.75736
7/26/2021,B. griseocollis (brown-belted bumble bee),-111.827,40.75736
7/26/2021,B. huntii (Hunt's bumble bee),-111.699,40.31995
7/26/2021,B. nevadensis (Nevada bumble bee),-111.804,40.62288
7/27/2021,B. griseocollis (brown-belted bumble bee),-111.854,40.75433
7/27/2021,B. huntii (Hunt's bumble bee),-111.432,40.5546
7/27/2021,B. huntii (Hunt's bumble bee),-111.854,40.75428
7/27/2021,B. huntii (Hunt's bumble bee),-111.854,40.75429
7/28/2021,B. appositus (white-shouldered bumble bee),-111.238,40.90108
7/28/2021,B. flavifrons (yellow-fronted bumble bee),-109.2507655,38.41972563
7/28/2021,B. griseocollis (brown-belted bumble bee),-109.241,40.59499
7/28/2021,B. huntii (Hunt's bumble bee),-111.86,40.74442
7/28/2021,B. morrisoni (Morrison's bumble bee),-109.24,40.59463
7/28/2021,B. morrisoni (Morrison's bumble bee),-109.2512543,38.42051105
7/28/2021,B. nevadensis (Nevada bumble bee),-111.758,40.35486
7/28/2021,B. nevadensis (Nevada bumble bee),-111.859,40.75313
7/29/2021,B. appositus (white-shouldered bumble bee),-111.367,39.65563
7/29/2021,B. appositus (white-shouldered bumble bee),-111.367,39.65576
7/29/2021,B. appositus (white-shouldered bumble bee),-111.367,39.6559
7/29/2021,B. appositus (white-shouldered bumble bee),-111.367,39.65592
7/29/2021,B. appositus (white-shouldered bumble bee),-111.367,39.65606
7/29/2021,B. bifarius (two-form bumble bee),-111.367,39.65565
7/29/2021,B. bifarius (two-form bumble bee),-111.367,39.65589
7/29/2021,B. centralis (central bumble bee),-112.84,37.66274
7/29/2021,B. centralis (central bumble bee),-112.84,37.66276
7/29/2021,B. centralis (central bumble bee),-111.367,39.65579
7/29/2021,B. centralis (central bumble bee),-111.367,39.65579
7/29/2021,B. centralis (central bumble bee),-111.367,39.65582
7/29/2021,B. centralis (central bumble bee),-111.367,39.65586
7/29/2021,B. centralis (central bumble bee),-111.367,39.65586
7/29/2021,B. centralis (central bumble bee),-111.367,39.65588
7/29/2021,B. centralis (central bumble bee),-111.367,39.65588
7/29/2021,B. centralis (central bumble bee),-111.367,39.6559
7/29/2021,B. fervidus (golden northern bumble bee),-111.367,39.65579
7/29/2021,B. flavifrons (yellow-fronted bumble bee),-112.84,37.66274
7/29/2021,B. flavifrons (yellow-fronted bumble bee),-112.84,37.66274
7/29/2021,B. flavifrons (yellow-fronted bumble bee),-112.84,37.66274
7/29/2021,B. flavifrons (yellow-fronted bumble bee),-112.84,37.66275
7/29/2021,B. flavifrons (yellow-fronted bumble bee),-112.84,37.66275
7/29/2021,B. flavifrons (yellow-fronted bumble bee),-112.84,37.66275
7/29/2021,B. flavifrons (yellow-fronted bumble bee),-112.84,37.66276
7/29/2021,B. flavifrons (yellow-fronted bumble bee),-111.367,39.65548
7/29/2021,B. griseocollis (brown-belted bumble bee),-111.882,40.6647
7/29/2021,B. huntii (Hunt's bumble bee),-112.84,37.66274
7/29/2021,B. huntii (Hunt's bumble bee),-112.84,37.66274
7/29/2021,B. huntii (Hunt's bumble bee),-112.84,37.66275
7/29/2021,B. huntii (Hunt's bumble bee),-112.84,37.66275
7/29/2021,B. huntii (Hunt's bumble bee),-112.84,37.66276
7/29/2021,B. huntii (Hunt's bumble bee),-112.84,37.66276
7/29/2021,B. huntii (Hunt's bumble bee),-112.84,37.66277
7/29/2021,B. huntii (Hunt's bumble bee),-112.84,37.66277
7/29/2021,B. huntii (Hunt's bumble bee),-112.84,37.66277
7/29/2021,B. huntii (Hunt's bumble bee),-111.805,40.61835
7/29/2021,B. insularis (indiscriminate cuckoo bumble bee),-111.367,39.65572
7/29/2021,B. insularis (indiscriminate cuckoo bumble bee),-111.367,39.65588
7/29/2021,B. insularis (indiscriminate cuckoo bumble bee),-111.367,39.65601
7/29/2021,B. nevadensis (Nevada bumble bee),-111.367,39.65571
8/1/2021,B. bifarius (two-form bumble bee),-109.19,38.43539
8/1/2021,B. bifarius (two-form bumble bee),-109.19,38.43539
8/1/2021,B. bifarius (two-form bumble bee),-109.191,38.43736
8/1/2021,B. bifarius (two-form bumble bee),-109.191,38.43736
8/1/2021,B. bifarius (two-form bumble bee),-109.21,38.4542
8/1/2021,B. bifarius (two-form bumble bee),-109.21,38.4542
8/1/2021,B. bifarius (two-form bumble bee),-109.231,38.48599
8/1/2021,B. bifarius (two-form bumble bee),-111.158,40.15461
8/1/2021,B. bifarius (two-form bumble bee),-111.323,40.29687
8/1/2021,B. centralis (central bumble bee),-109.21,38.4542
8/1/2021,B. centralis (central bumble bee),-109.21,38.4542
8/1/2021,B. centralis (central bumble bee),-109.21,38.4542
8/1/2021,B. centralis (central bumble bee),-109.21,38.4542
8/1/2021,B. centralis (central bumble bee),-109.212,38.45487
8/1/2021,B. centralis (central bumble bee),-109.212,38.45487
8/1/2021,B. centralis (central bumble bee),-109.232,38.48638
8/1/2021,B. flavifrons (yellow-fronted bumble bee),-109.21,38.4542
8/1/2021,B. flavifrons (yellow-fronted bumble bee),-109.21,38.4542
8/1/2021,B. huntii (Hunt's bumble bee),-109.191,38.43736
8/1/2021,B. huntii (Hunt's bumble bee),-109.21,38.4542
8/1/2021,B. huntii (Hunt's bumble bee),-109.518,40.41889
8/1/2021,B. morrisoni (Morrison's bumble bee),-111.625,40.15583
8/1/2021,B. morrisoni (Morrison's bumble bee),-111.625,40.15585
8/1/2021,B. nevadensis (Nevada bumble bee),-109.212,38.45487
8/1/2021,B. rufocinctus (red-belted bumble bee),-109.19,38.43539
8/1/2021,B. rufocinctus (red-belted bumble bee),-109.21,38.4542
8/1/2021,B. rufocinctus (red-belted bumble bee),-109.21,38.4542
8/1/2021,B. sylvicola (forest bumble bee),-109.21,38.4542
8/1/2021,B. sylvicola (forest bumble bee),-109.21,38.4542
8/1/2021,B. sylvicola (forest bumble bee),-109.21,38.4542
8/1/2021,B. sylvicola (forest bumble bee),-109.212,38.45487
8/1/2021,B. sylvicola (forest bumble bee),-111.856,40.75445
8/2/2021,B. huntii (Hunt's bumble bee),-111.943,40.5565
8/3/2021,B. appositus (white-shouldered bumble bee),-111.53,40.70855
8/3/2021,B. fervidus (golden northern bumble bee),-111.937,40.77224
8/4/2021,B. griseocollis (brown-belted bumble bee),-111.969,41.31861
8/4/2021,B. nevadensis (Nevada bumble bee),-111.238,40.89976
8/5/2021,B. griseocollis (brown-belted bumble bee),-111.888,40.94547
8/5/2021,B. griseocollis (brown-belted bumble bee),-111.864,40.72717
8/5/2021,B. huntii (Hunt's bumble bee),-111.864,40.72719
8/6/2021,B. bifarius (two-form bumble bee),-111.008,40.54635
8/6/2021,B. bifarius (two-form bumble bee),-110.891,40.70491
8/6/2021,B. centralis (central bumble bee),-110.945,40.65661
8/6/2021,B. fervidus (golden northern bumble bee),-111,40.54642
8/6/2021,B. morrisoni (Morrison's bumble bee),-111.681,40.24146
8/6/2021,B. occidentalis (western bumble bee),-110.887,40.70112
8/6/2021,B. occidentalis (western bumble bee),-110.887,40.70113
8/6/2021,B. sylvicola (forest bumble bee),-110.886,40.70795
8/8/2021,B. appositus (white-shouldered bumble bee),-111.55,40.45815
8/8/2021,B. insularis (indiscriminate cuckoo bumble bee),-111.552,40.46218
8/9/2021,B. huntii (Hunt's bumble bee),-111.819,40.70951
8/9/2021,B. nevadensis (Nevada bumble bee),-113.059,37.71498
8/9/2021,B. rufocinctus (red-belted bumble bee),-111.819,40.70954
8/11/2021,B. appositus (white-shouldered bumble bee),-113.896,39.87538
8/11/2021,B. appositus (white-shouldered bumble bee),-113.896,39.8754
8/11/2021,B. appositus (white-shouldered bumble bee),-113.896,39.87542
8/11/2021,B. appositus (white-shouldered bumble bee),-113.897,39.87548
8/11/2021,B. appositus (white-shouldered bumble bee),-113.897,39.8755
8/11/2021,B. appositus (white-shouldered bumble bee),-113.896,39.87554
8/11/2021,B. appositus (white-shouldered bumble bee),-113.896,39.87554
8/11/2021,B. appositus (white-shouldered bumble bee),-113.896,39.87557
